X,CH1,
Second,Volt,
3.6359999e-02,3.36000e-02,
3.6380000e-02,3.20000e-02,
3.6400001e-02,3.04000e-02,
3.6419999e-02,2.88000e-02,
3.6440000e-02,2.80000e-02,
3.6460001e-02,2.64000e-02,
3.6480002e-02,2.48000e-02,
3.6499999e-02,2.40000e-02,
3.6520001e-02,2.16000e-02,
3.6540002e-02,2.00000e-02,
3.6559999e-02,1.84000e-02,
3.6580000e-02,1.68000e-02,
3.6600001e-02,1.52000e-02,
3.6620002e-02,1.36000e-02,
3.6640000e-02,1.12000e-02,
3.6660001e-02,9.60000e-03,
3.6680002e-02,8.00000e-03,
3.6699999e-02,6.40000e-03,
3.6720000e-02,4.00000e-03,
3.6740001e-02,1.60000e-03,
3.6760002e-02,0.00000e+00,
3.6780000e-02,-1.60000e-03,
3.6800001e-02,-2.40000e-03,
3.6820002e-02,-4.00000e-03,
3.6839999e-02,-5.60000e-03,
3.6860000e-02,-6.40000e-03,
3.6880001e-02,-8.80000e-03,
3.6899999e-02,-9.60000e-03,
3.6920000e-02,-1.12000e-02,
3.6940001e-02,-1.12000e-02,
3.6960002e-02,-1.28000e-02,
3.6979999e-02,-1.36000e-02,
3.7000000e-02,-1.52000e-02,
3.7020002e-02,-1.68000e-02,
3.7039999e-02,-1.76000e-02,
3.7060000e-02,-1.92000e-02,
3.7080001e-02,-2.00000e-02,
3.7100002e-02,-2.08000e-02,
3.7120000e-02,-2.16000e-02,
3.7140001e-02,-2.24000e-02,
3.7160002e-02,-2.32000e-02,
3.7179999e-02,-2.40000e-02,
3.7200000e-02,-2.40000e-02,
3.7220001e-02,-2.48000e-02,
3.7240002e-02,-2.48000e-02,
3.7260000e-02,-2.48000e-02,
3.7280001e-02,-2.48000e-02,
3.7300002e-02,-2.56000e-02,
3.7319999e-02,-2.56000e-02,
3.7340000e-02,-2.56000e-02,
3.7360001e-02,-2.64000e-02,
3.7380002e-02,-2.56000e-02,
3.7400000e-02,-2.56000e-02,
3.7420001e-02,-2.48000e-02,
3.7440002e-02,-2.40000e-02,
3.7459999e-02,-2.32000e-02,
3.7480000e-02,-2.24000e-02,
3.7500001e-02,-2.08000e-02,
3.7519999e-02,-2.08000e-02,
3.7540000e-02,-2.00000e-02,
3.7560001e-02,-1.92000e-02,
3.7580002e-02,-1.76000e-02,
3.7599999e-02,-1.68000e-02,
3.7620001e-02,-1.60000e-02,
3.7640002e-02,-1.44000e-02,
3.7659999e-02,-1.36000e-02,
3.7680000e-02,-1.12000e-02,
3.7700001e-02,-1.04000e-02,
3.7720002e-02,-8.80000e-03,
3.7740000e-02,-7.20000e-03,
3.7760001e-02,-6.40000e-03,
3.7780002e-02,-4.80000e-03,
3.7799999e-02,-2.40000e-03,
3.7820000e-02,-1.60000e-03,
3.7840001e-02,-8.00000e-04,
3.7860002e-02,8.00000e-04,
3.7880000e-02,3.20000e-03,
3.7900001e-02,4.80000e-03,
3.7920002e-02,6.40000e-03,
3.7939999e-02,8.00000e-03,
3.7960000e-02,9.60000e-03,
3.7980001e-02,1.12000e-02,
3.7999999e-02,1.28000e-02,
3.8020000e-02,1.52000e-02,
3.8040001e-02,1.68000e-02,
3.8060002e-02,1.84000e-02,
3.8079999e-02,2.00000e-02,
3.8100000e-02,2.16000e-02,
3.8120002e-02,2.24000e-02,
3.8139999e-02,2.40000e-02,
3.8160000e-02,2.48000e-02,
3.8180001e-02,2.56000e-02,
3.8200002e-02,2.72000e-02,
3.8220000e-02,2.88000e-02,
3.8240001e-02,3.04000e-02,
3.8260002e-02,3.04000e-02,
3.8279999e-02,3.12000e-02,
3.8300000e-02,3.20000e-02,
3.8320001e-02,3.36000e-02,
3.8340002e-02,3.36000e-02,
3.8360000e-02,3.52000e-02,
3.8380001e-02,3.60000e-02,
3.8400002e-02,3.68000e-02,
3.8419999e-02,3.76000e-02,
3.8440000e-02,3.76000e-02,
3.8460001e-02,3.84000e-02,
3.8480002e-02,3.92000e-02,
3.8500000e-02,3.92000e-02,
3.8520001e-02,4.00000e-02,
3.8540002e-02,4.00000e-02,
3.8559999e-02,3.92000e-02,
3.8580000e-02,3.92000e-02,
3.8600001e-02,3.84000e-02,
3.8619999e-02,3.84000e-02,
3.8640000e-02,3.76000e-02,
3.8660001e-02,3.76000e-02,
3.8680002e-02,3.76000e-02,
3.8699999e-02,3.76000e-02,
3.8720001e-02,3.68000e-02,
3.8740002e-02,3.68000e-02,
3.8759999e-02,3.60000e-02,
3.8780000e-02,3.60000e-02,
3.8800001e-02,3.44000e-02,
3.8820002e-02,3.36000e-02,
3.8840000e-02,3.28000e-02,
3.8860001e-02,3.12000e-02,
3.8880002e-02,3.04000e-02,
3.8899999e-02,2.88000e-02,
3.8920000e-02,2.80000e-02,
3.8940001e-02,2.64000e-02,
3.8960002e-02,2.56000e-02,
3.8980000e-02,2.32000e-02,
3.9000001e-02,2.24000e-02,
3.9020002e-02,2.08000e-02,
3.9039999e-02,1.92000e-02,
3.9060000e-02,1.76000e-02,
3.9080001e-02,1.68000e-02,
3.9099999e-02,1.52000e-02,
3.9120000e-02,1.44000e-02,
3.9140001e-02,1.28000e-02,
3.9160002e-02,1.12000e-02,
3.9179999e-02,9.60000e-03,
3.9200000e-02,8.80000e-03,
3.9220002e-02,8.00000e-03,
3.9239999e-02,6.40000e-03,
3.9260000e-02,4.80000e-03,
3.9280001e-02,3.20000e-03,
3.9300002e-02,8.00000e-04,
3.9320000e-02,-1.60000e-03,
3.9340001e-02,-1.60000e-03,
3.9360002e-02,-3.20000e-03,
3.9379999e-02,-4.80000e-03,
3.9400000e-02,-5.60000e-03,
3.9420001e-02,-6.40000e-03,
3.9440002e-02,-7.20000e-03,
3.9460000e-02,-9.60000e-03,
3.9480001e-02,-9.60000e-03,
3.9500002e-02,-1.12000e-02,
3.9519999e-02,-1.20000e-02,
3.9540000e-02,-1.28000e-02,
3.9560001e-02,-1.44000e-02,
3.9579999e-02,-1.52000e-02,
3.9600000e-02,-1.60000e-02,
3.9620001e-02,-1.60000e-02,
3.9640002e-02,-1.68000e-02,
3.9659999e-02,-1.68000e-02,
3.9680000e-02,-1.68000e-02,
3.9700001e-02,-1.76000e-02,
3.9719999e-02,-1.76000e-02,
3.9740000e-02,-1.76000e-02,
3.9760001e-02,-1.76000e-02,
3.9780002e-02,-1.84000e-02,
3.9799999e-02,-1.92000e-02,
3.9820001e-02,-1.84000e-02,
3.9840002e-02,-1.76000e-02,
3.9859999e-02,-1.76000e-02,
3.9880000e-02,-1.68000e-02,
3.9900001e-02,-1.76000e-02,
3.9920002e-02,-1.76000e-02,
3.9940000e-02,-1.76000e-02,
3.9960001e-02,-1.68000e-02,
3.9980002e-02,-1.52000e-02,
3.9999999e-02,-1.44000e-02,
4.0020000e-02,-1.44000e-02,
4.0040001e-02,-1.28000e-02,
4.0060002e-02,-1.12000e-02,
4.0080000e-02,-1.12000e-02,
4.0100001e-02,-9.60000e-03,
4.0120002e-02,-8.80000e-03,
4.0139999e-02,-8.00000e-03,
4.0160000e-02,-7.20000e-03,
4.0180001e-02,-4.80000e-03,
4.0199999e-02,-4.80000e-03,
4.0220000e-02,-3.20000e-03,
4.0240001e-02,-2.40000e-03,
4.0260002e-02,-1.60000e-03,
4.0279999e-02,-8.00000e-04,
4.0300000e-02,8.00000e-04,
4.0320002e-02,1.60000e-03,
4.0339999e-02,3.20000e-03,
4.0360000e-02,4.80000e-03,
4.0380001e-02,5.60000e-03,
4.0400002e-02,7.20000e-03,
4.0420000e-02,8.80000e-03,
4.0440001e-02,1.04000e-02,
4.0460002e-02,1.12000e-02,
4.0479999e-02,1.36000e-02,
4.0500000e-02,1.36000e-02,
4.0520001e-02,1.52000e-02,
4.0540002e-02,1.60000e-02,
4.0560000e-02,1.76000e-02,
4.0580001e-02,1.84000e-02,
4.0600002e-02,2.00000e-02,
4.0619999e-02,2.08000e-02,
4.0640000e-02,2.16000e-02,
4.0660001e-02,2.32000e-02,
4.0679999e-02,2.40000e-02,
4.0700000e-02,2.56000e-02,
4.0720001e-02,2.64000e-02,
4.0740002e-02,2.72000e-02,
4.0759999e-02,2.80000e-02,
4.0780000e-02,2.96000e-02,
4.0800001e-02,2.96000e-02,
4.0819999e-02,3.12000e-02,
4.0840000e-02,3.12000e-02,
4.0860001e-02,3.28000e-02,
4.0880002e-02,3.28000e-02,
4.0899999e-02,3.36000e-02,
4.0920001e-02,3.36000e-02,
4.0940002e-02,3.36000e-02,
4.0959999e-02,3.36000e-02,
4.0980000e-02,3.44000e-02,
4.1000001e-02,3.44000e-02,
4.1020002e-02,3.44000e-02,
4.1040000e-02,3.36000e-02,
4.1060001e-02,3.36000e-02,
4.1080002e-02,3.28000e-02,
4.1099999e-02,3.28000e-02,
4.1120000e-02,3.28000e-02,
4.1140001e-02,3.20000e-02,
4.1160002e-02,3.12000e-02,
4.1180000e-02,3.04000e-02,
4.1200001e-02,3.04000e-02,
4.1220002e-02,2.88000e-02,
4.1239999e-02,2.80000e-02,
4.1260000e-02,2.72000e-02,
4.1280001e-02,2.64000e-02,
4.1299999e-02,2.64000e-02,
4.1320000e-02,2.56000e-02,
4.1340001e-02,2.40000e-02,
4.1360002e-02,2.32000e-02,
4.1379999e-02,2.16000e-02,
4.1400000e-02,2.08000e-02,
4.1420002e-02,2.00000e-02,
4.1439999e-02,1.92000e-02,
4.1460000e-02,1.76000e-02,
4.1480001e-02,1.68000e-02,
4.1500002e-02,1.52000e-02,
4.1520000e-02,1.36000e-02,
4.1540001e-02,1.28000e-02,
4.1560002e-02,1.12000e-02,
4.1579999e-02,1.04000e-02,
4.1600000e-02,9.60000e-03,
4.1620001e-02,8.00000e-03,
4.1640002e-02,7.20000e-03,
4.1660000e-02,6.40000e-03,
4.1680001e-02,4.80000e-03,
4.1700002e-02,3.20000e-03,
4.1719999e-02,1.60000e-03,
4.1740000e-02,8.00000e-04,
4.1760001e-02,0.00000e+00,
4.1779999e-02,-8.00000e-04,
4.1800000e-02,-1.60000e-03,
4.1820001e-02,-1.60000e-03,
4.1840002e-02,-1.60000e-03,
4.1859999e-02,-2.40000e-03,
4.1880000e-02,-4.00000e-03,
4.1900001e-02,-4.80000e-03,
4.1919999e-02,-6.40000e-03,
4.1940000e-02,-6.40000e-03,
4.1960001e-02,-7.20000e-03,
4.1980002e-02,-8.00000e-03,
4.1999999e-02,-8.00000e-03,
4.2020001e-02,-9.60000e-03,
4.2040002e-02,-1.04000e-02,
4.2059999e-02,-1.12000e-02,
4.2080000e-02,-1.12000e-02,
4.2100001e-02,-1.20000e-02,
4.2120002e-02,-1.20000e-02,
4.2140000e-02,-1.28000e-02,
4.2160001e-02,-1.28000e-02,
4.2180002e-02,-1.28000e-02,
4.2199999e-02,-1.28000e-02,
4.2220000e-02,-1.36000e-02,
4.2240001e-02,-1.36000e-02,
4.2260002e-02,-1.36000e-02,
4.2280000e-02,-1.28000e-02,
4.2300001e-02,-1.28000e-02,
4.2320002e-02,-1.20000e-02,
4.2339999e-02,-1.12000e-02,
4.2360000e-02,-1.12000e-02,
4.2380001e-02,-1.12000e-02,
4.2399999e-02,-1.04000e-02,
4.2420000e-02,-1.04000e-02,
4.2440001e-02,-1.04000e-02,
4.2460002e-02,-1.04000e-02,
4.2479999e-02,-9.60000e-03,
4.2500000e-02,-9.60000e-03,
4.2520002e-02,-8.00000e-03,
4.2539999e-02,-8.00000e-03,
4.2560000e-02,-6.40000e-03,
4.2580001e-02,-6.40000e-03,
4.2600002e-02,-4.80000e-03,
4.2619999e-02,-4.00000e-03,
4.2640001e-02,-1.60000e-03,
4.2660002e-02,-1.60000e-03,
4.2679999e-02,-1.60000e-03,
4.2700000e-02,-8.00000e-04,
4.2720001e-02,8.00000e-04,
4.2740002e-02,1.60000e-03,
4.2760000e-02,2.40000e-03,
4.2780001e-02,4.00000e-03,
4.2800002e-02,4.80000e-03,
4.2819999e-02,6.40000e-03,
4.2840000e-02,7.20000e-03,
4.2860001e-02,7.20000e-03,
4.2879999e-02,8.00000e-03,
4.2900000e-02,9.60000e-03,
4.2920001e-02,1.04000e-02,
4.2940002e-02,1.20000e-02,
4.2959999e-02,1.28000e-02,
4.2980000e-02,1.36000e-02,
4.3000001e-02,1.44000e-02,
4.3019999e-02,1.60000e-02,
4.3040000e-02,1.68000e-02,
4.3060001e-02,1.84000e-02,
4.3080002e-02,1.84000e-02,
4.3099999e-02,2.00000e-02,
4.3120001e-02,2.08000e-02,
4.3140002e-02,2.16000e-02,
4.3159999e-02,2.24000e-02,
4.3180000e-02,2.32000e-02,
4.3200001e-02,2.32000e-02,
4.3220002e-02,2.48000e-02,
4.3240000e-02,2.48000e-02,
4.3260001e-02,2.56000e-02,
4.3280002e-02,2.64000e-02,
4.3299999e-02,2.80000e-02,
4.3320000e-02,2.72000e-02,
4.3340001e-02,2.80000e-02,
4.3359999e-02,2.80000e-02,
4.3380000e-02,2.80000e-02,
4.3400001e-02,2.80000e-02,
4.3420002e-02,2.80000e-02,
4.3439999e-02,2.80000e-02,
4.3460000e-02,2.80000e-02,
4.3480001e-02,2.80000e-02,
4.3499999e-02,2.80000e-02,
4.3520000e-02,2.88000e-02,
4.3540001e-02,2.88000e-02,
4.3560002e-02,2.96000e-02,
4.3579999e-02,2.88000e-02,
4.3600000e-02,2.80000e-02,
4.3620002e-02,2.80000e-02,
4.3639999e-02,2.72000e-02,
4.3660000e-02,2.72000e-02,
4.3680001e-02,2.72000e-02,
4.3700002e-02,2.72000e-02,
4.3719999e-02,2.64000e-02,
4.3740001e-02,2.64000e-02,
4.3760002e-02,2.56000e-02,
4.3779999e-02,2.48000e-02,
4.3800000e-02,2.40000e-02,
4.3820001e-02,2.32000e-02,
4.3840002e-02,2.32000e-02,
4.3860000e-02,2.16000e-02,
4.3880001e-02,2.08000e-02,
4.3900002e-02,2.00000e-02,
4.3919999e-02,1.84000e-02,
4.3940000e-02,1.76000e-02,
4.3960001e-02,1.60000e-02,
4.3979999e-02,1.52000e-02,
4.4000000e-02,1.44000e-02,
4.4020001e-02,1.28000e-02,
4.4040002e-02,1.12000e-02,
4.4059999e-02,1.12000e-02,
4.4080000e-02,1.04000e-02,
4.4100001e-02,8.80000e-03,
4.4119999e-02,8.80000e-03,
4.4140000e-02,8.00000e-03,
4.4160001e-02,7.20000e-03,
4.4180002e-02,5.60000e-03,
4.4199999e-02,4.80000e-03,
4.4220001e-02,4.00000e-03,
4.4240002e-02,2.40000e-03,
4.4259999e-02,8.00000e-04,
4.4280000e-02,8.00000e-04,
4.4300001e-02,0.00000e+00,
4.4320002e-02,0.00000e+00,
4.4340000e-02,-8.00000e-04,
4.4360001e-02,-8.00000e-04,
4.4380002e-02,-1.60000e-03,
4.4399999e-02,-1.60000e-03,
4.4420000e-02,-3.20000e-03,
4.4440001e-02,-4.80000e-03,
4.4459999e-02,-5.60000e-03,
4.4480000e-02,-4.80000e-03,
4.4500001e-02,-5.60000e-03,
4.4520002e-02,-5.60000e-03,
4.4539999e-02,-6.40000e-03,
4.4560000e-02,-7.20000e-03,
4.4580001e-02,-7.20000e-03,
4.4599999e-02,-8.00000e-03,
4.4620000e-02,-8.00000e-03,
4.4640001e-02,-8.00000e-03,
4.4660002e-02,-8.00000e-03,
4.4679999e-02,-8.80000e-03,
4.4700000e-02,-8.00000e-03,
4.4720002e-02,-8.80000e-03,
4.4739999e-02,-9.60000e-03,
4.4760000e-02,-9.60000e-03,
4.4780001e-02,-8.80000e-03,
4.4800002e-02,-8.80000e-03,
4.4819999e-02,-8.00000e-03,
4.4840001e-02,-8.00000e-03,
4.4860002e-02,-7.20000e-03,
4.4879999e-02,-6.40000e-03,
4.4900000e-02,-7.20000e-03,
4.4920001e-02,-6.40000e-03,
4.4940002e-02,-6.40000e-03,
4.4960000e-02,-4.80000e-03,
4.4980001e-02,-4.80000e-03,
4.5000002e-02,-4.00000e-03,
4.5019999e-02,-3.20000e-03,
4.5040000e-02,-2.40000e-03,
4.5060001e-02,-2.40000e-03,
4.5079999e-02,-1.60000e-03,
4.5100000e-02,-1.60000e-03,
4.5120001e-02,-1.60000e-03,
4.5140002e-02,-1.60000e-03,
4.5159999e-02,0.00000e+00,
4.5180000e-02,8.00000e-04,
4.5200001e-02,1.60000e-03,
4.5219999e-02,2.40000e-03,
4.5240000e-02,4.00000e-03,
4.5260001e-02,4.80000e-03,
4.5280002e-02,5.60000e-03,
4.5299999e-02,7.20000e-03,
4.5320000e-02,8.00000e-03,
4.5340002e-02,9.60000e-03,
4.5359999e-02,9.60000e-03,
4.5380000e-02,1.04000e-02,
4.5400001e-02,1.04000e-02,
4.5420002e-02,1.20000e-02,
4.5440000e-02,1.28000e-02,
4.5460001e-02,1.36000e-02,
4.5480002e-02,1.44000e-02,
4.5499999e-02,1.52000e-02,
4.5520000e-02,1.60000e-02,
4.5540001e-02,1.76000e-02,
4.5559999e-02,1.84000e-02,
4.5580000e-02,1.84000e-02,
4.5600001e-02,2.00000e-02,
4.5620002e-02,2.00000e-02,
4.5639999e-02,2.08000e-02,
4.5660000e-02,2.16000e-02,
4.5680001e-02,2.24000e-02,
4.5699999e-02,2.24000e-02,
4.5720000e-02,2.24000e-02,
4.5740001e-02,2.24000e-02,
4.5760002e-02,2.32000e-02,
4.5779999e-02,2.32000e-02,
4.5800000e-02,2.32000e-02,
4.5820002e-02,2.32000e-02,
4.5839999e-02,2.40000e-02,
4.5860000e-02,2.40000e-02,
4.5880001e-02,2.40000e-02,
4.5900002e-02,2.40000e-02,
4.5919999e-02,2.32000e-02,
4.5940001e-02,2.40000e-02,
4.5960002e-02,2.40000e-02,
4.5979999e-02,2.48000e-02,
4.6000000e-02,2.40000e-02,
4.6020001e-02,2.48000e-02,
4.6040002e-02,2.48000e-02,
4.6060000e-02,2.40000e-02,
4.6080001e-02,2.48000e-02,
4.6100002e-02,2.32000e-02,
4.6119999e-02,2.32000e-02,
4.6140000e-02,2.32000e-02,
4.6160001e-02,2.16000e-02,
4.6179999e-02,2.08000e-02,
4.6200000e-02,2.08000e-02,
4.6220001e-02,2.00000e-02,
4.6240002e-02,2.00000e-02,
4.6259999e-02,1.84000e-02,
4.6280000e-02,1.84000e-02,
4.6300001e-02,1.76000e-02,
4.6319999e-02,1.76000e-02,
4.6340000e-02,1.60000e-02,
4.6360001e-02,1.52000e-02,
4.6380002e-02,1.44000e-02,
4.6399999e-02,1.36000e-02,
4.6420000e-02,1.36000e-02,
4.6440002e-02,1.36000e-02,
4.6459999e-02,1.20000e-02,
4.6480000e-02,1.20000e-02,
4.6500001e-02,1.12000e-02,
4.6520002e-02,1.04000e-02,
4.6540000e-02,1.04000e-02,
4.6560001e-02,8.80000e-03,
4.6580002e-02,8.00000e-03,
4.6599999e-02,7.20000e-03,
4.6620000e-02,5.60000e-03,
4.6640001e-02,5.60000e-03,
4.6659999e-02,4.80000e-03,
4.6680000e-02,4.00000e-03,
4.6700001e-02,3.20000e-03,
4.6720002e-02,2.40000e-03,
4.6739999e-02,2.40000e-03,
4.6760000e-02,1.60000e-03,
4.6780001e-02,1.60000e-03,
4.6799999e-02,0.00000e+00,
4.6820000e-02,-8.00000e-04,
4.6840001e-02,-1.60000e-03,
4.6860002e-02,-1.60000e-03,
4.6879999e-02,-8.00000e-04,
4.6900000e-02,-1.60000e-03,
4.6920002e-02,-1.60000e-03,
4.6939999e-02,-2.40000e-03,
4.6960000e-02,-2.40000e-03,
4.6980001e-02,-2.40000e-03,
4.7000002e-02,-3.20000e-03,
4.7019999e-02,-4.00000e-03,
4.7040001e-02,-4.00000e-03,
4.7060002e-02,-4.00000e-03,
4.7079999e-02,-4.00000e-03,
4.7100000e-02,-4.80000e-03,
4.7120001e-02,-4.80000e-03,
4.7139999e-02,-4.80000e-03,
4.7160000e-02,-4.80000e-03,
4.7180001e-02,-4.00000e-03,
4.7200002e-02,-3.20000e-03,
4.7219999e-02,-3.20000e-03,
4.7240000e-02,-3.20000e-03,
4.7260001e-02,-3.20000e-03,
4.7279999e-02,-3.20000e-03,
4.7300000e-02,-2.40000e-03,
4.7320001e-02,-1.60000e-03,
4.7340002e-02,-1.60000e-03,
4.7359999e-02,-1.60000e-03,
4.7380000e-02,-1.60000e-03,
4.7400001e-02,-8.00000e-04,
4.7419999e-02,-1.60000e-03,
4.7440000e-02,-8.00000e-04,
4.7460001e-02,0.00000e+00,
4.7480002e-02,0.00000e+00,
4.7499999e-02,8.00000e-04,
4.7520000e-02,8.00000e-04,
4.7540002e-02,1.60000e-03,
4.7559999e-02,1.60000e-03,
4.7580000e-02,3.20000e-03,
4.7600001e-02,4.00000e-03,
4.7620002e-02,4.80000e-03,
4.7640000e-02,4.80000e-03,
4.7660001e-02,6.40000e-03,
4.7680002e-02,6.40000e-03,
4.7699999e-02,7.20000e-03,
4.7720000e-02,8.00000e-03,
4.7740001e-02,8.80000e-03,
4.7759999e-02,9.60000e-03,
4.7780000e-02,9.60000e-03,
4.7800001e-02,1.04000e-02,
4.7820002e-02,1.04000e-02,
4.7839999e-02,1.20000e-02,
4.7860000e-02,1.36000e-02,
4.7880001e-02,1.36000e-02,
4.7899999e-02,1.44000e-02,
4.7920000e-02,1.44000e-02,
4.7940001e-02,1.52000e-02,
4.7960002e-02,1.52000e-02,
4.7979999e-02,1.52000e-02,
4.8000000e-02,1.60000e-02,
4.8020002e-02,1.68000e-02,
4.8039999e-02,1.76000e-02,
4.8060000e-02,1.76000e-02,
4.8080001e-02,1.76000e-02,
4.8100002e-02,1.76000e-02,
4.8119999e-02,1.76000e-02,
4.8140001e-02,1.84000e-02,
4.8160002e-02,1.92000e-02,
4.8179999e-02,2.00000e-02,
4.8200000e-02,2.00000e-02,
4.8220001e-02,2.08000e-02,
4.8239999e-02,2.08000e-02,
4.8260000e-02,2.08000e-02,
4.8280001e-02,2.08000e-02,
4.8300002e-02,2.08000e-02,
4.8319999e-02,2.08000e-02,
4.8340000e-02,2.08000e-02,
4.8360001e-02,2.08000e-02,
4.8379999e-02,2.08000e-02,
4.8400000e-02,2.08000e-02,
4.8420001e-02,2.08000e-02,
4.8440002e-02,2.08000e-02,
4.8459999e-02,2.00000e-02,
4.8480000e-02,2.08000e-02,
4.8500001e-02,2.08000e-02,
4.8519999e-02,2.16000e-02,
4.8540000e-02,2.08000e-02,
4.8560001e-02,2.08000e-02,
4.8580002e-02,2.08000e-02,
4.8599999e-02,2.08000e-02,
4.8620000e-02,2.00000e-02,
4.8640002e-02,2.00000e-02,
4.8659999e-02,1.84000e-02,
4.8680000e-02,1.84000e-02,
4.8700001e-02,1.76000e-02,
4.8720002e-02,1.76000e-02,
4.8740000e-02,1.76000e-02,
4.8760001e-02,1.68000e-02,
4.8780002e-02,1.60000e-02,
4.8799999e-02,1.68000e-02,
4.8820000e-02,1.60000e-02,
4.8840001e-02,1.52000e-02,
4.8859999e-02,1.52000e-02,
4.8880000e-02,1.44000e-02,
4.8900001e-02,1.36000e-02,
4.8920002e-02,1.28000e-02,
4.8939999e-02,1.20000e-02,
4.8960000e-02,1.20000e-02,
4.8980001e-02,1.12000e-02,
4.8999999e-02,1.04000e-02,
4.9020000e-02,9.60000e-03,
4.9040001e-02,9.60000e-03,
4.9060002e-02,8.00000e-03,
4.9079999e-02,8.00000e-03,
4.9100000e-02,7.20000e-03,
4.9120001e-02,7.20000e-03,
4.9139999e-02,5.60000e-03,
4.9160000e-02,5.60000e-03,
4.9180001e-02,4.80000e-03,
4.9200002e-02,4.80000e-03,
4.9219999e-02,4.00000e-03,
4.9240001e-02,3.20000e-03,
4.9260002e-02,3.20000e-03,
4.9279999e-02,2.40000e-03,
4.9300000e-02,2.40000e-03,
4.9320001e-02,1.60000e-03,
4.9339999e-02,8.00000e-04,
4.9360000e-02,0.00000e+00,
4.9380001e-02,-8.00000e-04,
4.9400002e-02,-1.60000e-03,
4.9419999e-02,-1.60000e-03,
4.9440000e-02,-1.60000e-03,
4.9460001e-02,-1.60000e-03,
4.9479999e-02,-1.60000e-03,
4.9500000e-02,-1.60000e-03,
4.9520001e-02,-1.60000e-03,
4.9540002e-02,-1.60000e-03,
4.9559999e-02,-1.60000e-03,
4.9580000e-02,-1.60000e-03,
4.9600001e-02,-1.60000e-03,
4.9619999e-02,-1.60000e-03,
4.9640000e-02,-1.60000e-03,
4.9660001e-02,-1.60000e-03,
4.9680002e-02,-1.60000e-03,
4.9699999e-02,-1.60000e-03,
4.9720000e-02,-1.60000e-03,
4.9740002e-02,-1.60000e-03,
4.9759999e-02,-1.60000e-03,
4.9780000e-02,-1.60000e-03,
4.9800001e-02,-1.60000e-03,
4.9819998e-02,-1.60000e-03,
4.9840000e-02,-1.60000e-03,
4.9860001e-02,-1.60000e-03,
4.9880002e-02,-1.60000e-03,
4.9899999e-02,-1.60000e-03,
4.9920000e-02,-1.60000e-03,
4.9940001e-02,-8.00000e-04,
4.9959999e-02,-8.00000e-04,
4.9980000e-02,0.00000e+00,
5.0000001e-02,8.00000e-04,
5.0020002e-02,1.60000e-03,
5.0039999e-02,1.60000e-03,
5.0060000e-02,3.20000e-03,
5.0080001e-02,4.00000e-03,
5.0099999e-02,4.80000e-03,
5.0120000e-02,4.80000e-03,
5.0140001e-02,5.60000e-03,
5.0160002e-02,6.40000e-03,
5.0179999e-02,6.40000e-03,
5.0200000e-02,6.40000e-03,
5.0220001e-02,6.40000e-03,
5.0239999e-02,7.20000e-03,
5.0260000e-02,7.20000e-03,
5.0280001e-02,7.20000e-03,
5.0300002e-02,8.00000e-03,
5.0319999e-02,7.20000e-03,
5.0340001e-02,8.00000e-03,
5.0360002e-02,8.80000e-03,
5.0379999e-02,8.80000e-03,
5.0400000e-02,1.04000e-02,
5.0420001e-02,9.60000e-03,
5.0439999e-02,1.12000e-02,
5.0460000e-02,1.12000e-02,
5.0480001e-02,1.12000e-02,
5.0500002e-02,1.20000e-02,
5.0519999e-02,1.20000e-02,
5.0540000e-02,1.36000e-02,
5.0560001e-02,1.36000e-02,
5.0579999e-02,1.44000e-02,
5.0600000e-02,1.44000e-02,
5.0620001e-02,1.52000e-02,
5.0640002e-02,1.68000e-02,
5.0659999e-02,1.68000e-02,
5.0680000e-02,1.68000e-02,
5.0700001e-02,1.68000e-02,
5.0719999e-02,1.60000e-02,
5.0740000e-02,1.68000e-02,
5.0760001e-02,1.68000e-02,
5.0780002e-02,1.76000e-02,
5.0799999e-02,1.76000e-02,
5.0820000e-02,1.84000e-02,
5.0840002e-02,1.76000e-02,
5.0859999e-02,1.84000e-02,
5.0880000e-02,1.84000e-02,
5.0900001e-02,1.76000e-02,
5.0919998e-02,1.84000e-02,
5.0940000e-02,1.84000e-02,
5.0960001e-02,1.84000e-02,
5.0980002e-02,1.84000e-02,
5.0999999e-02,1.76000e-02,
5.1020000e-02,1.76000e-02,
5.1040001e-02,1.76000e-02,
5.1059999e-02,1.76000e-02,
5.1080000e-02,1.84000e-02,
5.1100001e-02,1.84000e-02,
5.1120002e-02,1.84000e-02,
5.1139999e-02,1.76000e-02,
5.1160000e-02,1.76000e-02,
5.1180001e-02,1.68000e-02,
5.1199999e-02,1.76000e-02,
5.1220000e-02,1.68000e-02,
5.1240001e-02,1.60000e-02,
5.1260002e-02,1.52000e-02,
5.1279999e-02,1.60000e-02,
5.1300000e-02,1.52000e-02,
5.1320001e-02,1.52000e-02,
5.1339999e-02,1.44000e-02,
5.1360000e-02,1.44000e-02,
5.1380001e-02,1.36000e-02,
5.1400002e-02,1.36000e-02,
5.1419999e-02,1.28000e-02,
5.1440001e-02,1.28000e-02,
5.1460002e-02,1.28000e-02,
5.1479999e-02,1.20000e-02,
5.1500000e-02,1.12000e-02,
5.1520001e-02,1.12000e-02,
5.1539999e-02,1.12000e-02,
5.1560000e-02,1.04000e-02,
5.1580001e-02,9.60000e-03,
